"id","course_id","module_id","chapter_name","chapter_description","added_date","modified_date","status"
"373","6","44","Competition law and M&A","<p>Competition law M&amp;A</p>

<p>Regulation of combinations by CCI</p>

<p>Filing and approval requirements</p>

<p>Case study of Jet-Etihad Merger</p>

<p>Case Study of Thomas Cook and Sterling Holidays</p>","2019-10-22 01:35:40",NULL,"A"
"374","6","44","Sectoral regulations in M&A transactions","<p>Telecom</p>

<p>Insurance</p>

<p>RBI - Banking and NBFCs</p>

<p>Oil &amp; Gas</p>

<p>Aviation</p>","2019-10-22 01:36:12",NULL,"A"
"375","6","44","Post-transaction compliance and regulatory reporting",,"2019-10-22 01:36:20",NULL,"A"
"376","6","45","Strategic reasons for delisting",,"2019-10-22 01:36:44",NULL,"A"
"377","6","45","Delisting methods and procedure",,"2019-10-22 01:36:54",NULL,"A"
"378","6","45","How to determine price of delisted shares",,"2019-10-22 01:37:03",NULL,"A"
"379","6","45","Escrow process and payment methods",,"2019-10-22 01:37:20",NULL,"A"
"380","6","45","Preparation of public announcement and letter of offer",,"2019-10-22 01:37:30",NULL,"A"
"381","6","45","How to obtain approvals from stock exchanges",,"2019-10-22 01:37:39",NULL,"A"
"382","6","46","Due diligence for M&A transactions and how it is different from other transactions",,"2019-10-22 01:38:09",NULL,"A"
"383","6","46","Limited and exhaustive due diligence",,"2019-10-22 01:38:17",NULL,"A"
"384","6","46","Steps in due diligence for M&A transactions",,"2019-10-22 01:38:30",NULL,"A"
"385","6","46","How to prepare a requisition list for an acquisition","<p>Legal and industry research</p>

<p>Knowledge of past transactions</p>

<p>Reference to past DRHPs</p>","2019-10-22 01:38:51",NULL,"A"
"386","6","46","How to conduct the due diligence","<p>Research on applicable law</p>

<p>Which documents should be requested?</p>

<p>Which questions must be asked?</p>

<p>How to review documents</p>","2019-10-22 01:39:13",NULL,"A"
"387","6","46","How to prepare a due diligence report","<p>Sections of a due diligence report</p>

<p>Presentation skills and techniques</p>

<p>What is the role of assumptions?</p>

<p>How to write observations?</p>

<p>How to suggest action points?</p>","2019-10-22 01:39:31",NULL,"A"
"388","6","46","Impact of a due diligence report on a transaction",,"2019-10-22 01:39:45",NULL,"A"
"389","6","46","Reverse due diligence and how it helps an investee company","<p><strong>Handout:</strong>&nbsp;Sample Requisition List</p>

<p><strong>Handout:</strong>&nbsp;Sample due diligence report</p>

<p><strong>Takeaway:</strong>&nbsp;Step by step screencast of a due diligence report</p>","2019-10-22 01:40:16",NULL,"A"
"390","6","47","Investor - Promoter Disputes",,"2019-10-22 01:40:41",NULL,"A"
"391","6","47","Investor exit rights and enforceability",,"2019-10-22 01:40:54",NULL,"A"
"392","6","47","Negotiated Exits",,"2019-10-22 01:41:02",NULL,"A"
"393","6","47","JV dispute resolution and exit mechanisms",,"2019-10-22 01:41:12",NULL,"A"
"394","6","48","Types of credit facilities and issues in loan agreements",,"2019-10-22 01:41:42",NULL,"A"
"395","6","48","Key clauses in syndicate finance agreements",,"2019-10-22 01:41:50",NULL,"A"
"396","6","48","Strategic benefits of taking foreign loans (i.e. External Commercial Borrowings or ECBs)",,"2019-10-22 01:41:59",NULL,"A"
"397","6","48","How to create encumbrance over Indian assets for an ECB",,"2019-10-22 01:42:08",NULL,"A"
"398","6","48","Legal validity of prepayment penalties",,"2019-10-22 01:42:17",NULL,"A"
"399","6","48","Registration requirements for guarantees and security",,"2019-10-22 01:42:31",NULL,"A"
"400","6","48","How to raise finance through debenture issuance",,"2019-10-22 01:42:39",NULL,"A"
"401","6","48","Inter-corporate loans","<p>Handout:&nbsp;Single Bank Loan Agreement</p>

<p>Handout:&nbsp;APLMA Syndicate Loan Agreement</p>

<p><strong>Handout:</strong>&nbsp;Share Pledge Agreement</p>

<p><strong>Handout:</strong>&nbsp;Mortgage Deed</p>

<p><strong>Handout:</strong>&nbsp;Deed of Hypothecation</p>

<p><strong>Handout:</strong>&nbsp;Promoter Guarantee &amp; Corporate Guarantee</p>

<p><strong>Handout:</strong>&nbsp;Networth Certificate</p>

<p><strong>Handout:</strong>&nbsp;Non-disposal undertaking</p>

<p><strong>*Please note that the sequence of classes will not follow the sequence of modules. Class sequence is determined on the basis of learning needs. Also, the intention of the classes is not to teach you the same concepts and content which is already covered inside the modules, but advanced application of the concepts. You are expected to learn the basics by reading the study materials, and reach out to us actively in case of any doubts. The exercises are designed to make you feel uncomfortable as you learn to grapple with problems of practical relevance.</strong></p>","2019-10-22 01:44:41",NULL,"A"
"402","5","49","Importance of Information Technology (IT) Law for Businessmen",,"2019-10-22 03:22:49",NULL,"A"
"403","5","49","Introduction to the structure of the Internet and Jurisdiction Related Issues","<p style=""text-align: justify;"">Understanding jurisdictional issues in the cyberspace</p>

<p style=""text-align: justify;"">Understanding net neutrality and its effects</p>

<p style=""text-align: justify;"">Net neutrality and its application in India</p>","2019-10-22 03:23:47",NULL,"A"
"404","5","57","Future of legislation relating to social media","<p style=""text-align: justify;"">Are Indian companies active in framing social media policies?</p>","2020-01-24 08:12:24",NULL,"A"
"405","5","50","How to understand any Technology Contract and Course Outcomes",,"2019-10-22 03:29:41",NULL,"A"
"406","5","50","Contract Structure,Grammar and Formatting","<p style=""text-align: justify;"">Why you need a checklist before drafting any contract?</p>

<p style=""text-align: justify;"">Introductory checklist</p>

<p style=""text-align: justify;"">The definitive contract checklist</p>

<p style=""text-align: justify;"">How to meet client objectives successfully</p>","2020-01-24 08:11:26",NULL,"A"
"407","5","50","Limitations and Workarounds to Online Contracts",,"2019-10-22 03:30:35",NULL,"A"
"408","5","50","How to use Contract Management and Software for legal risk mitigation",,"2019-10-22 03:31:12",NULL,"A"
"409","5","51","Data Management and security clauses in technology agreements","<p style=""text-align: justify;"">Escrow mechanisms</p>

<p style=""text-align: justify;"">Confidentiality</p>

<p style=""text-align: justify;"">Data security</p>

<p style=""text-align: justify;"">Data management</p>

<p style=""text-align: justify;"">Disaster recovery</p>","2019-10-22 03:33:28",NULL,"A"
"410","5","51","Risk management and termination clauses","<p style=""text-align: justify;"">Liquidated damages</p>

<p style=""text-align: justify;"">Indemnity</p>

<p style=""text-align: justify;"">Limitation of liability</p>

<p style=""text-align: justify;"">Representation and Warranties</p>

<p style=""text-align: justify;"">Term and Termination</p>

<p style=""text-align: justify;"">Reverse transition services</p>","2020-01-24 08:11:56",NULL,"A"
"411","5","51","Payment mechanism and process",,"2019-10-22 03:35:06",NULL,"A"
"412","5","51","How internet structure and jurisdiction impact technology contracts",,"2019-10-22 03:36:01",NULL,"A"
"413","5","51","Boilerplate clauses in Information Technology Contracts",,"2019-10-22 03:36:23",NULL,"A"
"414","5","51","How the Government of Andhra uses the PPP model for E-governance",,"2019-10-22 03:37:26",NULL,"A"
"415","5","52","Terms of Services for Websites and Platforms","<p style=""text-align: justify;"">Drafting Terms of Service for online marketplaces</p>","2019-10-22 03:39:06",NULL,"A"
"416","5","52","API Terms of use","<p style=""text-align: justify;"">Analysis of conditions for use of API by Facebook, LinkedIn and other companies</p>","2019-10-22 03:39:47",NULL,"A"
"417","8","53","How to be an expert in dealing with company law matters",,"2019-10-22 03:39:58",NULL,"A"
"418","5","52","Domain Name Assignment or Domain Name Transfer and Settlement Agreement",,"2019-10-22 03:40:04",NULL,"A"
"419","5","52","Cybersquatting and Domain name disputes",,"2019-10-22 03:40:19",NULL,"D"
"420","8","53","When should you incorporate a company",,"2019-10-22 03:41:41",NULL,"A"
"421","8","53","When should you not incorporate a company",,"2019-10-22 03:42:17",NULL,"A"
"422","8","53","Drafting of constitution documents",,"2019-10-22 03:42:30",NULL,"A"
"423","8","53","How to incorporate a private limited company",,"2019-10-22 03:42:43",NULL,"A"
"424","5","54","Types of software licenses",,"2019-10-22 03:43:06",NULL,"A"
"425","5","54","Cloud computing",,"2019-10-22 03:43:21",NULL,"A"
"426","5","54","Software due diligence","<p style=""text-align: justify;"">Software due diligence in Mergers and Acquisitions</p>","2019-10-22 03:44:07",NULL,"A"
"427","5","54","Taxation of software",,"2019-10-22 03:44:23",NULL,"A"
"428","5","54","Open Source licensing and copyright issues",,"2019-10-22 03:44:58",NULL,"A"
"429","5","54","Major Open Source Licenses are their terms",,"2019-10-22 03:45:07",NULL,"A"
"430","5","54","Outsourcing Technology Work to a Third Party Developers",,"2019-10-22 03:45:24",NULL,"A"
"431","5","55","Legal framework for structuring E-commerce portals","<p style=""text-align: justify;"">Legal issues pertaining to E-commerce ventures</p>

<p style=""text-align: justify;"">Consumer rights in case of e-commerce transactions</p>

<p style=""text-align: justify;"">How to enforce your rights against counterfeit products sold through e-commerce sites</p>

<p style=""text-align: justify;"">Case Study - The online fraudster</p>","2019-10-22 03:46:30",NULL,"A"
"432","5","55","Contractual arrangements required for an e-commerce portal to function","<p style=""text-align: justify;"">How to create Terms of Use and Terms of Service</p>","2019-10-22 03:47:18",NULL,"A"
"433","5","55","Standard clauses in technology agreements",,"2019-10-22 03:47:31",NULL,"A"
"434","5","55","How to draft Website Development and Services Agreement",,"2019-10-22 03:47:46",NULL,"A"
"435","5","55","How to draft Order Fulfillment Agreement",,"2019-10-22 03:48:01",NULL,"A"
"436","5","55","How to draft Online Shopping Site Conditions of Use",,"2019-10-22 03:48:16",NULL,"A"
"437","5","55","How to draft Terms of Sale",,"2019-10-22 03:48:40",NULL,"A"
"438","5","55","How to draft a Subscription of Services Agreement",,"2019-10-22 03:49:04",NULL,"A"
"439","5","55","How to draft a Software Maintenance and Support Agreement",,"2019-10-22 03:49:15",NULL,"A"
"440","5","55","Open Source Licenses: Validity and Key Insights",,"2019-10-22 03:49:35",NULL,"A"
"441","5","55","Limitations and Workarounds to Online Contracts",,"2019-10-22 03:49:51",NULL,"A"
"442","8","53","How to incorporate a public limited company",,"2019-10-22 03:51:54",NULL,"A"
"443","8","53","How to incorporate a Section 8 company,",,"2019-10-22 03:52:05",NULL,"A"
"444","8","53","How to incorporate a subsidiary of a foreign company",,"2019-10-22 03:52:17",NULL,"A"
"445","8","53","Private limited vs. public limited",,"2019-10-22 03:52:38",NULL,"A"
"446","5","55","FDI policy on E-commerce and retail sector","<p style=""text-align: justify;"">FDI in E-commerce</p>

<p style=""text-align: justify;"">FDI in single brand, multi brand in retail sector</p>

<p style=""text-align: justify;"">&nbsp;</p>","2019-10-22 03:53:14",NULL,"A"
"447","5","56","Non Disclosure Agreements",,"2019-10-22 03:54:01",NULL,"A"
"448","5","56","Business Process Outsourcing: Structure and Agreements",,"2019-10-22 03:54:18",NULL,"A"
"449","5","56","Technology Transfer Agreement",,"2019-10-22 03:54:31",NULL,"A"
"450","5","56","Video Game Licensing",,"2019-10-22 03:54:43",NULL,"A"
"451","5","56","E-book Publishing Agreement",,"2019-10-22 03:54:59",NULL,"A"
"452","5","56","Work-for-hire Agreement",,"2019-10-22 03:55:15",NULL,"A"
"453","5","56","Music Licence Agreement",,"2019-10-22 03:55:29",NULL,"A"
"454","5","56","EULA",,"2019-10-22 03:55:42",NULL,"D"
"455","8","53","OPC",,"2019-10-22 03:56:49",NULL,"A"
"456","5","57","Intermediary Liability under the InformationTechnology Act, SPDI Rules and Copyright Act","<p style=""text-align: justify;"">Blocking of websites</p>

<p style=""text-align: justify;"">Intermediary Liability - Shreya Singhal Judgment</p>","2020-01-24 08:12:44",NULL,"A"
"457","5","57","What are the responsibilities of social networks, platform owners and intermediaries?",,"2019-10-22 03:57:02",NULL,"A"
"458","8","53","Section 8 company",,"2019-10-22 03:57:06",NULL,"A"
"459","8","53","All about shell companies",,"2019-10-22 03:57:19",NULL,"A"
"460","5","57","How to draft and issue takedown notices under the InformationTechnology Act",,"2019-10-22 03:57:21",NULL,"A"
"461","8","53","How to start a company law practice",,"2019-10-22 03:57:32",NULL,"A"
"462","5","57","How to Draft a Takedown Notice under DMCA, Indian Copyright Act and Information Technology Act",,"2019-10-22 03:57:35",NULL,"A"
"463","8","53","Dealing with a company - guide for third parties","<p style=""text-align: justify;""><strong>Handout:</strong>&nbsp;Memorandum and Articles of Association of private and public companies</p>

<p style=""text-align: justify;""><strong>Handout:</strong>&nbsp;Complete package of documents for incorporation of subsidiary of foreign company</p>

<p style=""text-align: justify;""><strong>Checklist:</strong>&nbsp;Incorporation of private and public companies</p>","2021-09-08 12:21:42",NULL,"A"
"464","5","57","How to issue takedown notice Intermediary Liability under the Digital Millennium Copyright Act and why it is relevant","<p style=""text-align: justify;"">Limitations on liability relating to material online</p>","2019-10-22 03:58:32",NULL,"A"
"465","5","57","How to deal with takedown notices",,"2019-10-22 03:58:47",NULL,"A"
"466","5","57","Surveillance requests and sharing of information with Government",,"2019-10-22 03:59:08",NULL,"A"
"467","5","57","Network structure and cyber security",,"2019-10-22 03:59:27",NULL,"A"
"468","5","57","Cryptography and encryption",,"2019-10-22 03:59:39",NULL,"D"
"469","8","58","Appointment of directors",,"2019-10-22 03:59:42",NULL,"A"
"470","8","58","Different types of directors","<p>Executive</p>

<p>Non executive</p>

<p>Nominees</p>

<p>Independent directors</p>","2019-10-22 03:59:56",NULL,"A"
"471","8","58","Liabilities of Directors and officers in default",,"2019-10-22 04:00:11",NULL,"A"
"472","8","58","Directors and officers liability insurance",,"2019-10-22 04:00:20",NULL,"A"
"473","8","58","Role and responsibilities of a Chairman",,"2019-10-22 04:00:47",NULL,"A"
"474","8","58","Roles and responsibilities of a Managing Director",,"2019-10-22 04:00:56",NULL,"A"
"475","8","58","Role and responsibilities of CEO. COO, CFO",,"2019-10-22 04:01:05",NULL,"A"
"476","8","58","Independent directors",,"2019-10-22 04:01:17",NULL,"A"
"477","8","58","Code for appointment of independent directors",,"2019-10-22 04:01:25",NULL,"A"
"478","5","59","RBI Regulation of fintech sector",,"2019-10-22 04:01:38",NULL,"A"
"479","5","59","Analysis of Payment and Settlement Systems Act",,"2019-10-22 04:01:56",NULL,"A"
"480","5","59","Consequences of Dishonour of ECS",,"2019-10-22 04:02:18",NULL,"A"
"481","5","59","Structure and Role of National Payments Corporation of India",,"2019-10-22 04:03:00",NULL,"A"
"482","5","59","Penalties and Compounding for Payment Systems Operators",,"2019-10-22 04:03:14",NULL,"A"
"483","5","59","Aadhar Enabled Payment System (APES) and Unified Payment Interface of India (UPI)",,"2019-10-22 04:04:04",NULL,"A"
"484","5","59","Case Study of Aadhaar judgment and subsequent amendments",,"2019-10-22 04:04:20",NULL,"A"
"485","5","59","How e-wallets work and how your startup can create e-wallets",,"2019-10-22 04:04:36",NULL,"A"
"486","8","58","Role and responsibilities of Company Secretary",,"2019-10-22 04:04:47",NULL,"A"
"487","5","59","Interoperability of Prepaid Payment Instruments",,"2019-10-22 04:04:58",NULL,"A"
"488","5","59","Regulation of payment gateways",,"2019-10-22 04:05:41",NULL,"A"
"489","5","59","Regulation of P2P lending and lending platforms",,"2019-10-22 04:10:55",NULL,"A"
"490","8","58","Strategic insights from Cyrus Mistry’s exit",,"2019-10-22 04:12:22",NULL,"A"
"491","5","59","Payments banks - case study of Airtel and Paytm",,"2019-10-22 04:12:38",NULL,"A"
"492","8","58","Managerial remuneration",,"2019-10-22 04:12:42",NULL,"A"
"493","8","58","Drafting employment agreements for CXOs",,"2019-10-22 04:12:48",NULL,"D"
"494","8","58","Creating incentives for employees",,"2019-10-22 04:13:12",NULL,"A"
"495","8","58","ESOPs / Sweat Equity",,"2019-10-22 04:13:22",NULL,"A"
"496","8","58","Role of clawback provisions",,"2019-10-22 04:13:26",NULL,"A"
"497","5","59","Legal validity of bitcoin and cryptocurrencies","<p style=""text-align: justify;"">Regulatory Sentiment Around the World</p>

<p style=""text-align: justify;"">Countries where ICOs are legal</p>

<p style=""text-align: justify;"">Applicability of securities and exchange control laws globally to cryptocurrency</p>

<p style=""text-align: justify;"">Position of RBI and SEBI</p>

<p style=""text-align: justify;"">How can Indians invest in cryptocurrency</p>","2019-10-22 04:13:26",NULL,"A"
